Date,Category,Category ID,Exercise,Exercise ID,Weight,Sets,Reps,VOLUME,Hypertrophy/Strength,Workout Type ID,E1RM,E1RM %,,Category,Category ID
4/29/2023,Legs,3,Barbell Squat,7,315,2,7,4410,Strength,1,388.5,81.08108108,,,
4/29/2023,Legs,3,Barbell Squat,7,0,0,0,0,Strength,1,0,#DIV/0!,,,
4/29/2023,Legs,3,Barbell Squat,7,0,0,0,0,Strength,1,0,#DIV/0!,,,
4/30/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/1/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Strength,1,171,78.94736842,,,
5/1/2023,Push,1,Incline Bench Press,2,185,1,6,1110,Strength,1,222,83.33333333,,,
5/1/2023,Push,1,Incline Bench Press,2,205,2,6,2460,Strength,1,246,83.33333333,,,
5/1/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
5/1/2023,Push,1,Overhead Press,3,135,1,5,675,Strength,1,157.5,85.71428571,,,
5/1/2023,Push,1,Overhead Press,3,145,2,5,1450,Strength,1,169.1666667,85.71428571,,,
5/2/2023,Pull,2,Pull Ups,5,180,3,10,5400,Strength,1,240,75,,,
5/2/2023,Pull,2,Pull Ups,5,215,1,8,1720,Strength,1,272.3333333,78.94736842,,,
5/2/2023,Pull,2,Pull Ups,5,225,1,6,1350,Strength,1,270,83.33333333,,,
5/2/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
5/2/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
5/2/2023,Pull,2,Deadlift,4,0,0,0,0,Strength,1,0,#DIV/0!,,,
5/3/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/3/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/3/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
5/3/2023,Legs,3,Barbell Squat,7,365,1,4,1460,Strength,1,413.6666667,88.23529412,,,
5/3/2023,Legs,3,Barbell Squat,7,405,1,3,1215,Strength,1,445.5,90.90909091,,,
5/4/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Strength,1,171,78.94736842,,,
5/4/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Strength,1,228.1666667,81.08108108,,,
5/4/2023,Push,1,Flat Bench Press,1,225,2,6,2700,Strength,1,270,83.33333333,,,
5/4/2023,Push,1,Overhead Press,3,95,1,8,760,Strength,1,120.3333333,78.94736842,,,
5/4/2023,Push,1,Overhead Press,3,135,1,5,675,Strength,1,157.5,85.71428571,,,
5/4/2023,Push,1,Overhead Press,3,145,2,5,1450,Strength,1,169.1666667,85.71428571,,,
5/5/2023,Pull,2,Barbell Row,6,135,1,8,1080,Strength,1,171,78.94736842,,,
5/5/2023,Pull,2,Barbell Row,6,185,1,8,1480,Strength,1,234.3333333,78.94736842,,,
5/5/2023,Pull,2,Barbell Row,6,245,2,6,2940,Strength,1,294,83.33333333,,,
5/6/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/6/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/6/2023,Legs,3,Barbell Squat,7,315,2,7,4410,Strength,1,388.5,81.08108108,,,
5/6/2023,Legs,3,Barbell Squat,7,0,0,0,0,Strength,1,0,#DIV/0!,,,
5/6/2023,Legs,3,Barbell Squat,7,0,0,0,0,Strength,1,0,#DIV/0!,,,
5/7/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/8/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/8/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
5/8/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
5/8/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/8/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/8/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/9/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
5/9/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/9/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/9/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/9/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/9/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/10/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/10/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/10/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
5/10/2023,Legs,3,Barbell Squat,7,365,2,4,2920,Strength,1,413.6666667,88.23529412,,,
5/10/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
5/11/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/11/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
5/11/2023,Push,1,Flat Bench Press,1,225,2,7,3150,Hypertrophy,2,277.5,81.08108108,,,
5/11/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/11/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/11/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/12/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/12/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
5/12/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/13/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/14/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/15/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/15/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
5/15/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
5/15/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/15/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/15/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/16/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
5/16/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/16/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/16/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/16/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/16/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/17/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/17/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/17/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
5/17/2023,Legs,3,Barbell Squat,7,365,2,4,2920,Strength,1,413.6666667,88.23529412,,,
5/17/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
5/18/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/18/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
5/18/2023,Push,1,Flat Bench Press,1,225,2,7,3150,Hypertrophy,2,277.5,81.08108108,,,
5/18/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/18/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/18/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/19/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/19/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
5/19/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/20/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/21/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/22/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/22/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
5/22/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
5/22/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/22/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/22/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/23/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
5/23/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/23/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/23/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/23/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/23/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/24/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/24/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/24/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
5/24/2023,Legs,3,Barbell Squat,7,365,2,4,2920,Strength,1,413.6666667,88.23529412,,,
5/24/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
5/25/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/25/2023,Push,1,Flat Bench Press,1,185,1,7,1295,Hypertrophy,2,228.1666667,81.08108108,,,
5/25/2023,Push,1,Flat Bench Press,1,225,2,7,3150,Hypertrophy,2,277.5,81.08108108,,,
5/25/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/25/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/25/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/26/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/26/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
5/26/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/27/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/28/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
5/29/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
5/29/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
5/29/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
5/29/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
5/29/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
5/29/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
5/30/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
5/30/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/30/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/30/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/30/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/30/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
5/31/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
5/31/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
5/31/2023,Legs,3,Barbell Squat,7,315,1,5,1575,Strength,1,367.5,85.71428571,,,
5/31/2023,Legs,3,Barbell Squat,7,365,1,4,1460,Strength,1,413.6666667,88.23529412,,,
5/31/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
6/1/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/1/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
6/1/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
6/1/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/1/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/1/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/2/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/2/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
6/2/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/3/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/4/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/5/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/5/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
6/5/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
6/5/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/5/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/5/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/6/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
6/6/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/6/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/6/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/6/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/6/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/7/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
6/7/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
6/7/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
6/7/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
6/7/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
6/8/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/8/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
6/8/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
6/8/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/8/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/8/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/9/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/9/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
6/9/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/10/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/11/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/12/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/12/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
6/12/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
6/12/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/12/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/12/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/13/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
6/13/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/13/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/13/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/13/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/13/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/14/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
6/14/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
6/14/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
6/14/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
6/14/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
6/15/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/15/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
6/15/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
6/15/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/15/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/15/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/16/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/16/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
6/16/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/17/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/18/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/19/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/19/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
6/19/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
6/19/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/19/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/19/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/20/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
6/20/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/20/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/20/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/20/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/20/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/21/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
6/21/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
6/21/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
6/21/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
6/21/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
6/22/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/22/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
6/22/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
6/22/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/22/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/22/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/23/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/23/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
6/23/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/24/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/25/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
6/26/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/26/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
6/26/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
6/26/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/26/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/26/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/27/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
6/27/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/27/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/27/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/27/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/27/2023,Pull,2,Deadlift,4,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
6/28/2023,Legs,3,Barbell Squat,7,135,1,8,1080,Strength,1,171,78.94736842,,,
6/28/2023,Legs,3,Barbell Squat,7,225,2,8,3600,Strength,1,285,78.94736842,,,
6/28/2023,Legs,3,Barbell Squat,7,315,2,5,3150,Strength,1,367.5,85.71428571,,,
6/28/2023,Legs,3,Barbell Squat,7,365,2,5,3650,Strength,1,425.8333333,85.71428571,,,
6/28/2023,Legs,3,Barbell Squat,7,0,0,0,0,,#N/A,0,#DIV/0!,,,
6/29/2023,Push,1,Flat Bench Press,1,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/29/2023,Push,1,Flat Bench Press,1,185,1,8,1480,Hypertrophy,2,234.3333333,78.94736842,,,
6/29/2023,Push,1,Flat Bench Press,1,225,2,8,3600,Hypertrophy,2,285,78.94736842,,,
6/29/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
6/29/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
6/29/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
6/30/2023,Pull,2,Barbell Row,6,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
6/30/2023,Pull,2,Barbell Row,6,225,3,8,5400,Hypertrophy,2,285,78.94736842,,,
6/30/2023,Pull,2,Barbell Row,6,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/1/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/2/2023,Rest,0,Rest,0,0,0,0,0,Rest,0,0,#DIV/0!,,,
7/3/2023,Push,1,Incline Bench Press,2,135,1,8,1080,Hypertrophy,2,171,78.94736842,,,
7/3/2023,Push,1,Incline Bench Press,2,155,1,8,1240,Hypertrophy,2,196.3333333,78.94736842,,,
7/3/2023,Push,1,Incline Bench Press,2,185,3,8,4440,Hypertrophy,2,234.3333333,78.94736842,,,
7/3/2023,Push,1,Overhead Press,3,45,1,8,360,Hypertrophy,2,57,78.94736842,,,
7/3/2023,Push,1,Overhead Press,3,95,1,8,760,Hypertrophy,2,120.3333333,78.94736842,,,
7/3/2023,Push,1,Overhead Press,3,135,3,8,3240,Hypertrophy,2,171,78.94736842,,,
7/4/2023,Pull,2,Pull Ups,5,180,5,12,10800,Hypertrophy,2,252,71.42857143,,,
7/4/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
7/4/2023,Pull,2,Pull Ups,5,0,0,0,0,Hypertrophy,2,0,#DIV/0!,,,
